sentence1,sentence2,label
an darkhaired woman in a blue and white jacket is lighting some electric candles in a room with beige walls,a woman is in a room with blue walls,1
a woman wearing a red and black outfit standing in front of a building playing a violin,she is outside,0
a man is jumping backwards and the progression is shown in slow motion freeze frames,a woman is jumping,1
a trash man pushes his cart past a sign that says entrada and a picture of a man emblazoned on the wall,a man pushes his cart off a cliff,1
there is a man playing the cello while reading music,the man is playing the cello in an orchestra,0
a woman wiping the brow of another woman sitting down amongst a crowd of woman drinking from a bottle,a man is wiping a brow,1
the image is of a red x inside a small white box,the x is green,1
a man makes adjustments to a bicycle in the shop,they man is playing a game,1
white bird with red eyes gets ready for a landing,a snake eats a rat,1
two individuals watch a tennis match,the two people are soccer players,0
a little boy plays a homemade drum while two other boys stand behind him looking at the camera,two of the boys are looking at a camera,0
a boy is shaving a african americans hair in a home setting he has clothing over him so he does nt get hair on himself,a male is shaving a black persons hair while wearing a garment,0
a boy plays with outstretched arms on the sidewalk next to a cobblestone street,a boy playing with friends,0
a man in military camouflage and a dark green hard hat is holding a framed childs crayon drawing,a man is drawing a picture of his child,1
a woman talks to a man at the market,a cashier is talking to a man about his grocery items,0
a brown dog and a gray dog are playing in the snow,two dogs are running fast,0
the mouse cord lies under a white napkin,there is a white napkin near the mouse,0
a group of men and women are sitting at a table drinking beers,a group of people becoming intoxicated,0
this woman is singing on stage at a concert,a female is singing,0
a woman sits on the steps of a house holding an accordion while a young boy tries to join her,a yound boy fell down from the steps,1
a man wearing a green shirt is jumping his bicycle off a ramp,a person wearing a green shirt is jumping his bicycle off a ramp,0
a man dressed in black tunes a black electric guitar,a man tunes a guitar,0
a man is lounging under an umbrella at the beach with the sand ocean and other beach goers in the background,the man is indoors,1
a group of people who look like tourists standing around a city about to cross the street,a group of people stand outside,0
a couple cuddling in a corner on a set of stares,a couple is holding hands while walking down the street,1
three kids are standing on top of a fountain wall being splashed by the uprising of the water,children are near a fountain,0
a group of men and women eating and drinking,there are no women eating with the men,1
a guy is restrained by security in front of a samsung bus stop advertisement,the guy is at the club dancing,1
a man wearing sunglasses gives a thumbs up,a thumbless man cannot get to work after his car broke down because he is unable to hitchhike,1
people in suits standing by a table with a red tablecloth,people are sitting down at the table,1
the man is snowboarding down a slope with gear and a hat,a man is snowboarding,0
two men on top of a roof fixing it,nobody is fixing anything,1
a man surrounded by football players,a coach berates the poor play of a group of football players,1
several young people adults sit around while a middleeastern band prepares to play keyboard drums violin and a mandolin,there are no young adults,1
a man in blue shorts outside an ice cream shop,a man is waiting at an doctors office for his turn,1
a dog runs out of a tunnel on a course,the dog is moving quickly,0
two girls sitting beside the water near a tree,girls sit near a tree waiting for a boat to come pick them up,0
some dogs running through the park,some horses running loose through the park,1
a person rides a fourwheeler in the air,a person jumped his fourwheeler,0
three children watch a man on stage playing guitar,three little girls watch a man play guitar,0
an elderly indian man and woman in their home,the couple is at home,0
a large building with all people walking by,they are on their way to work,0
a black woman sitting in the dirt next to two buckets of rock,a hispanic woman sitting in the dirt next to two buckets of rocks,1
kids running on a field playing a sporting event,inside a pair of friends shoot hoops,1
a gymnast performing in a competition,a contest is taking place,0
an older man in a white shirt is playing a keyboard,a man is playing guitar,1
three men sitting around a table during a speaking engagement,three humans are seated near a table,0
a man is sitting alone so sad,a lone man sits,0
a group of medical professionals performing an operation in a surgery,a man is at home,1
a man is playing the trumpet,a woman plays her violin,1
a group of twenty or so people posing for a picture,people are standing together,0
a man in a spotlight playing guitar with a pick in his mouth,a group of people are watching a film,1
two young girls are petting a pony,the girls are admiring the pony,0
a little boy in a blue shirt with a pacifier playing with a bubble machine in front of a man running,a man runs past a boy,0
many people are running together in a marathon two people in the front have indian headdresses on,the people are professionals,0
the blond woman is searching for medical supplies in a suitcase,a blonde woman looks for things in a suitcase,0
a woman is carrying a baby on her back,a lady is carrying a baby outside,0
a boy in a red plaid buttonup shirt playing a guitar with another boy playing an orange bass behind him and another person playing a drum set,the boy is ten years old,0
a woman in a green shirt swinging a rope,the woman is wearing a red shirt,1
a child and a young adult the adult is maybe demonstrating how to do something to teach the young child,a young adult is demonstrating a math problem to a young child,0
a girl throwing a soccer ball while sitting down,a girl throws a football,1
a man in a blue and orange suit is cleaning by a garage with graffiti on it,a man is cleaning,0
a group of people gathered for a celebration,a group of people are working in an office,1
a woman is looking over her products,a woman is giving her products,1
a house party full of young people,a college age get together,0
a woman with a bucket standing beside a picket fence,an older woman is standing by a fence with a bucket,0
an asian woman in a misspelled tshirt fans herself in the midafternoon sun while waiting for a bus in the city,a teenage girl is waiting for her dad to pick her up,1
a group of three people walking together,three people walk together,0
a child held by his mother slides down a water slide,a woman watches tv,1
two dogs are running on the beach along the water,dogs playing fetch on the beach,0
group of racing competitors woman is wearing green and white shirt with watch man to her right is in red,the man is her competitor,0
a young boy wearing a yellow shirt is sitting on a swing and holding on at a park,the lad is on a swing at the park,0
brunette woman is signing while playing a piano,a woman in the choir plays piano,0
a baby wearing a red jacket climbs on a red table,a baby wearing a red jacket reaches for the cookies on the table,0
a roadwork crew is resurfacing a road at night wearing highvisibility clothing,there is a man working at daytime,1
a dog with tiger colorings steps into the water,the dog is smoking a cigar,1
a man is playing tennis while people watch,there are people watching a sport,0
a skiing woman makes a midair jump,the woman is snowboarding,1
a little girl swings a woman stands behind her,the woman is swinging ,1
two people running on the shore of a beach,two people are running in the sand away from a dog,0
there is a rider on a dirt bike in race gear on a paved track,the rider has the wrong bike for the track,0
young women enjoying the view from the bridge at local festival,women are looking down at the local festival brightly lit with christmas decoractions from the bridge,0
a young woman in a white shirt and black pants holding a top hat entertaining some people sitting at a table,a woman rides the subway,1
a woman is standing in aberdeen,the lady is upright and awake,0
a police officer in a yellow vest directs traffic,a tall person directing,0
a white male wearing a black shirt pointing to the screen of an oversized blackberry which is roughly the same height as him,the man was standing by an oversized iphone,1
two women watching over a herd of goats in a rural setting,two ladies are watching the discovery channel at a local bar,1
a man and a boy are working on equipment,two women work on equipment,1
a quiet street with unique shops and architecture,the street is full of sound and no shops,1
a woman in a office has just won a piece of candy from a small table top crane game,a woman is asleep at home at midnight,1
people in a foreign country on a pathway,the child was happy`,0
man inspecting his bicycle near a road,a man is sitting on a couch,1
a very smiling baby sitting down wearing a striped jacket on a bed,the baby is happy because it is holding a toy,0
a man plays a guitar on a stage the lights bright behind him,the woman is playing guitar,1
a young man wearing a beret and sunglasses rests against a tree while reading outdoors,someone is reading,0
a man dressed in dark clothing and a black hat is precariously stepping off the edge of a small cliff formation with the largest part of the formation and the desert landscape behind him,this man is up high,0
a female speaker wearing a gray jacket a dark scoop necked top with a dark knee length skirt is presenting to a group using a computer to present as well as a microphone at the podium,a female speaker is laying in a hammock,1
people milling around acting as if they are waiting for an answer from someone or something,people milling around acting as if they are from jupiter,1
a gateway with wood paneling and asian characters opens up onto a public street,a gateway has english written on it,1
two motorists are riding along on their vehicle that is oddly designed and colored,the motorists are riding in a funnylooking car,0
a woman and man walking down a street in an asian locale,a woman and a man are walking down a street to look for chinese food,0
a sign proclaiming that there is ad space available,a sign outside,0
a girl in a pink rocker outfit singing with 3 other people playing guitar,the people are performing a concert,0
a black dog with a red collar walks through the grass with his mouth open and tongue hanging out,a dog pants as he walks through a field,0
two men and a woman looking at a magnifying glass,the men are looking,0
three dogs with tongues out running on the grass with a tennis ball,3 dogs are sleeping on a couch,1
several kids are looking at carnival games,kids are playing xbox,1
a city situated among the mountains,a city is surrounded by flat farm fields,1
several gentlemen are speaking into a microphone and the man in the glasses appears to be saying something funny,a man licks the sweat from his wifes brow,1
three people are walking in a park with flowers,three dogs are sniffing flowers in the park,1
four young men one fully dressed and seated and three in black swim trunks two standing one seated are on a pier with brightly painted railings,the men play golf,1
in an empty dimmed bowling alley a woman prepares to release a red bowling ball towards a group of five pins,a woman practicing for an event,0
a man and a woman are standing outside of subway with their travel luggage and sleeping bags,the man is at the subway alone,1
a skateboarder slides down a stair rail in the dark,a skateboarder is standing on his skateboard during the day,1
two females are climbing a rock wall outdoors,two climbers are climbing a difficult mountain outside,1
lady in black laying on bed in awkward position,a woman is awkwardly sleeping on a bed,0
two children play in the water by a pier and building,the children play in the water,0
a man in an orange shirt is holding a ladder,a man is standing on a ladder,1
the girl skies down the snowy mountain,the snowboarder going down the mountain is a man,1
a man that is standing up is holding the hand of another man that is sitting down,two men old hands,0
an abandoned cafe express sign is now covered in graffiti,cafe express has gone out of business,0
a young woman holding an oriental umbrella takes photos on the roof of a building,a young woman holds a umbrella in the street,0
a group of young men in yellow and blue outfits are practicing gymnastics,a young mens gymnastics team is practicing for a tournement in the yellow and blue uniforms,0
a child wearing a green tank top with the number four on it is participating in a race,a grown man is watching tv,1
a man on a boat is wearing a diving outfit and looking at the camera,the mans outfit is black,0
there are two men with sunglasses one of which is wearing a hat and a backpack,one man is baldheaded,1
a lady and a kid in a strawberry ride,a lady and child are walking around a museum,1
two men walking uphill into the sun,the men are walking downhill in the rain,1
a little girl with a blue jean jacket smiling while running in a field,the girls is asleep,1
a man playing guitar and singing,a musician on a break in between songs,1
young boy in green shirt rolling on a cart into a pile of leaves,a young boy lighting a pile of leaves on fire,1
a man in a black shirt and jeans with glasses and white shoes is jumping high off the ground,a man is sitting down,1
a man looks at the city,the man is a tourist in the city,0
a smiling man in uniform stands on a cobblestone street surrounded by grinning people in brightlycolored clothes,there are a bunch of sad people standing in a field,1
two men are standing in a forest with trees cut down,the two men are at a restaurant,1
a the human shop display in a public area such as a mall or airport with four people 3 females and one male all wearing black with chains around their wrists two of the females are sitting and the other with the male are standing with a green sign in white lettering explaining what it is on the top and bottom for more information,four people are sitting down,1
a boy is adjusting a museum exhibit,the boy is fixing a crooked picture,0
a girl wearing colored striped pants brushing her teeth next to a white couch,the girl is sleeping in her bed,1
a dog is jumping over a red and white bar,the bar is black,1
a woman wearing a hat and red scarf stands among others wearing similar clothes,the woman is wearing a purple scarf,1
a man in black shorts is walking down the sidewalk,there is a man walking,0
a woman in a lightpurple colored down winter coat with redhair is reading price tags in the aisle of a supermarket,a female looking to buy another jacket in talking on the phone,0
city workers beside a tree grinder,there are workers far from a tree grinder,1
two little boys and a baby girl sit on a striped seat outside,two little boys are watching a baby,0
a young woman smiles as she shoots a gun at an indoor target range as an older man looks on mirthlessly,a woman is shooting an older man,1
man grilling hotdogs buns peppers and other foods while another man stands behind him posing,a woman is cooking,1
a man in a sweatshirt reading alaska at a lottery ticket and cigarette selling stand,a man reading and writing,0
a group of young and older people stand in a circle clapping,a group of people are clapping and singing,0
a man in a white shirt holds a microphone,the man in the black shirt holds a microphone,1
three younger heavyset ladies dressed nicely in warm weather clothing adjusting themselves while walking down a sidewalk with palm trees in the background and two younger men following several feet behind,there are five men,1
a tennis player in a white outfit hits a tennis ball,a tennis player is returning a serve,0
a louis vuitton store window at night,the store sells items,0
a man is on a bike in front of eddies sweet shop,a man is biking to work,0
4 fireman on a firetruck looking very tired brick building behind them and a hand to the bottom left,the brick building is on fire,0
a young man walks casually down the street in front of some trees,the man is a farmer,0
a person with a multicolored hat stands just behind a mosaic featuring spanish words and in front of a grassy hill,an individual sits in front of a mosaic,1
two men pass on the street,there are two men,0
a hockey goalie in a red uniform takes a drink from a water bottle,the hockey player ate a burrito,1
a woman is sitting on a rock next to a large waterfall,the woman walks the runway,1
a man in a gray sleeveless shirt and straw hat is on stage singing and playing guitar,the music they are performing is country music,0
a white dog wearing a red collar jumps up after a red frisbee,a white dog was sleeping inside,1
the young girl is given rabbit ears by the young boy behind her,a boy is fooling around with his crush,0
this is the image of a woman in a burgundy suite giving a speech at an conference,the woman is taking pictures,1
a mountain bike racer jumps his bike as spectators watch,biker jumps his bike,0
a little boy in a red and whitestriped shirt and shorts sits among large plants,a little boy is wearing a green and blue striped shirt,1
the dog rests after playing catch,the dog is running,0
a boy wearing a red jacket sits on his dads shoulders while his father who is wearing a gray longsleeved shirt and white shorts holds onto a large black dog by its leash,there are two males with an animal,0
a line of people wait to enter a building with a sign posted welcome bikers,the line of people are bikers,0
twins dressed identically in purple and gold sweaters with gray pants and black shoes holding on to each other,twins dressed identically attempting to switch places,1
a young asian girl smiles while swinging back and forth on a swing set,the child on the swing set is smiling while people watch,0
a street scene with a hair and wigs store and a leather goods store,there are shops along a road,0
various people sit and lie in the grass under a flowering tree,various people sit under a tree in a park,0
a man in a green shirt and red life jacket is sitting in a canoe drifting around the lake,a person is in a boat,0
a darkhaired young man in a blue shirt green scarf and glasses makes a plate on a pottery wheel,a man is attempting to make a plate for his wife at a pottery class,0
a person with their hair in a ponytail washing dishes in front of the window with the blinds closed,a woman is cooking dinner,1
a young boy is playing with toy trains in a store,boy playing with toy in a store,0
an umpire brushes dirt off the home plate,an umpire is chasing the pitcher around with a bat,1
one horse has wraps around its legs,a horse with cloth surrounding its legs,0
someone is standing inside a concrete division and holding a tool,a person is outside the concrete with no tools,1
four people in a band performing on stage,the band is famous,0
three men and a small boy work on a green model train outside,four people hide inside from a hungry lion that has escaped from the zoo,1
two men one wearing a yellow shirt and one wearing a red shirt being pulled by horses,two men are pulled along by horses,0
a woman in a black sweatshirt is pouring liquid detergent into a washer in a laundromat,the woman is cleaning her clothes,0
the woman in the blue sweater encourages the dog to jump in the air,a man plays with his cat,1
several men sitting at a patio table learning how to crochet,younger men are learning to crochet,0
person wearing cowboy clothing being thrown off a bull while being surrounded by rodeo spectators,they are running in fear of the rodeo clown,1
a redhaired girl making a peace sign is wearing neon green glasses and floaties and playing in the pool with other kids,some kids are playing outside,0
a man is about to do a bellysmacker into the pool,the man chose to avoid the pool,1
a person holding a tennis racket hits a yellow tennis ball,the person is throwing a baseball,1
a person in blue is examining a wall,a person is wearing blue,0
people practicing kickboxing jogging walking and relaxing,people in the park are having fun on a beautiful day,0
there are people sitting outside under a very large nonblooming tree,the couple is indoors wondering why their tree is not blooming,1
a old man canoeing with green lilly pads,a body of water has many growing plants on its surface,0
a brown dog splashing through a puddle on a lawn,the dog plays in the puddle during the rainstorm,0
two men doing construction work,two ladies work construction,1
a man leaning against another man with his eyes closed,the two men are hugging,0
a man and a woman dance while a crowd looks on,the two are dancing in front of people,0
three men are cutting up a fallen tree on an autumn day,three men have just chopped down a tree,0
an extreme cyclist flying through the air on his green bike in a rural area,he is doing tricks on his bicycle,0
a man in a blue shirt is watching three trucks that are being swept away by flood waters,two boys ride skateboard,0
a young asian girl dressed in red white and black sitting on a bench on a deck by water,the girl is swimming in the water,1
a man on the street is wearing a sign that reads ouro,a man at the park is wearing a sign that reads love,1
a woman taking a rest from fishing is sitting down with her lovers head on her shoulder while three little children and a man are looking up in the sky,mulptle people are outside including three children and a pair of lovers,0
a crowd of people looking towards a person in a gorilla costume inside a building,the gorilla is in a zoo with other animals,1
an older african man enjoying the music,a man is enjoying music,0
a man wearing swim trunks and a woman wearing a bikini are holding hands while jumping off of a boat into the water,two people ridding a camel,1
a group of guys walking down the beach using a medal detector,the guys are trying to find pieces of old wood,1
the man is playing professional tennis,he has not lost a match all day,0
a conductor gives a kid a tour of the train,a conductor gives a man a tour,1
cheerleaders build a pyramid near the goalline,cheerleaders practice on the field before their big day,0
two men are sitting on their bags while other people walk in the background,the man is not standing,0
a man yelling in an apparent festival,the festival is green,0
dogs wearing numbered jerseys running at a track,a group of dogs are competing with each other,0
an elderly asian woman is wearing a beret sunglasses a yellow scarf and a plaid jacket,the woman is dressed for cold weather,0
a skateboarder completes a jump while another man records it,skateboarder sits on a bench,1
a man in a white shirt is approaching a seagull,a man in a green shirt is chasing a dog,1
a man chisels a sculpture out of stone with a hammer,that man is playing with the fog,1
the giraffe is facing to the left,the animal is facing to the right,1
three children sit on the grass one laying down one in overalls smiling and one in green looking through a tote bag,a high school graduation picture,1
a woman in a black dress demonstrates the proper way to use a hula hoop,a woman is eating lunch alone,1
middleage students sitting in rows of tables listening to a teacher sitting in front of room behind desk,a group of college students are receiving instructions about their upcoming test,0
a man wearing all white is walking on a rope attached to a bike while surrounded by people,a man is wearing all white,0
a shirtless man is running down a wharf,a woman sitting at the park,1
two boys having fun throwing rocks into the pond,two boys are grounded and made to stay home rather than go to the pond,1
two asian children are looking at another child who is eating in a restaurant,the kids are hungry for sawdust,1
a young child plays an arcade game,a kid plays a video game while his parents watch,0
in a large room people look on as two people one in a red robe sit near each other presumably talking,the red robe is made of air,1
a monk shooting a bow and arrow at the target,a target getting shot at,0
a man sitting on a bus with another man in the row behind him,men on a bus to their retirement home looking sad,0
two men are in a room with four visible beds,men working at construction site,1
a dozen workers wearing uniforms sanitation hats are working on an assembly line in a factory,a group of people are assembling the new iphones in a factory,0
four boys in a gymnasium with one of them practicing a kickboxing move,four kids are swimming at the lake,1
a man in a blue and purple striped shirt and hat is walking past a brick building,a man is wearing a shirt,0
a young child is jumping off a yellow stool inside a room in a house,a kid leaps from a stool,0
a boy in a blue shirt is posing in front of an igloo type building with a person dangling from a rope above the building,the boy in the blue shirt is looking down at the dangling person,1
several people participating in a marathon,the marathon has several stops for runners to pick up water,0
man with ponytail looks out a window and shields his eyes,man with ponytail sleeps in front of a window,1
a young boy holds onto a blue handle on a pier,boy getting ready to take a ride on a tugboat,0
a man wearing a vertical striped shirt and blue jeans naps without his shows on a brown couch covered with a red velveteen throw blanket,a man is sleeping,0
a baseball player in a red and white uniform looks on as his teammate trips while running to a base,a baseball player has a red and red uniform,1
a man builds an elaborate sand castle on the beach,a man is suntanning on the beach,1
two men are watching three children playing in a ball pit full of colored balls,two men are watching their children,0
two girls running scared in the beach while the birds follow them,birds chasing two girls,0
a group of women and a group of men are standing slightly apart and singing,some men and women standing in a park,1
a man is sitting at a table laughing while holding a glass,a man is enjoying the company of others,0
two guys and a girl walking down the side of the road drinking beer and orange juice,dogs are walking down a road,1
some people are gathered together for family function,some people are gathered together for a protest ralley,1
a man sits in a boat and holds a fishing pole while another lays down,one man is taking a nap,0
two little girls wearing bathing suits and holding water pistols,the girls are wearing yellow dresses,1
an older gentleman wearing a white shirt and black vest is playing a guitar while singing,a man plays the piano as he sings,1
a boy is doing bike tricks while a group of three other boys looks on,a boy does bike tricks,0
two young asian boys spar with each other,two boys digging sand castles,1
a darkskinned man with a plaid shirt is standing by a cart with grains and produce,a man is selling flowers on the side of the road,1
a girl riding a bike with her helmet on with overcast weather,a girl plays by herself on a cloudy day,0
there is a little girl riding a carnival ride,the girl rides the rides,0
a young boy wearing red floaties about to jump into a pool,there is a boy outdoors,0
a guitarist sits playing before microphones while a man and a boy dance and a woman stands by,a woman dances while a boy plays guitar,1
a man is kissing a girls cheek while she sits on his lap,the girl is sitting,0
two young boys pose with a puppy for a family picture,the two boys are playing football,1
a white dog with red ears is running in the snow,a puppy is trying to catch a rabbit,0
a young boy is looking at a checkers board with one fist leaning against his head as a partially visible adult sits across the table from him in a room full of people sitting in chairs around tables,a boy and his mother play checkers,0
a woman in a purple tank top holds a tennis racket extends an arm upward and looks up,the woman holding the tennis racket is looking up,0
a young boy dressed in blue and white is kicking a soccer ball,two girls are playing with barbies,1
man carries empty coke bottles on his head across dirt road,a man sits in a park feeding birds,1
a white little girl hugging a black woman,a young girl shows affection,0
two men are jumping outside on concrete,two people are jumping outside,0
a dancer performs an aerial move with many others watch,there are many people in this picture,0
onlookers watch as cyclist 3 sails through the air,the people are watching bicyclist,0
a group of young girls wearing blue tops and black skirts standing behind blue music stands,a bunch of girls stand behind music stands,0
a man jumping into the water,a man is jumping,0
a man windsurfing in the ocean,a man is riding a board,0
a woman is looking out onto the water with a beautiful city scenery in the background,an artist takes in the view,0
two women and a man are standing outside while a yellow car drives by,the men and women are in the mall,1
a texas baseball player catches the ball as the 12 player from the opposite team slides into base with an umpire standing by ready to make the call,nobody catches a ball,1
a man playing a game of chess,a woman is cooking,1
a man dresses in a military uniform looks through a microscope while a bald man in a white coat looks on,a man provided with microscope,0
a woman delivery truck driver is reaching for a box,a woman is working,0
a man in black is working at a white table,there is a man,0
two men are painting pottery,two men are playing cards,1
two little boys playing soccer on a field,there are kids playing soccer,0
a brown dog picks up a twig from a stone surface,a completely white cat stepped in a puddle,1
a young man sitting on stone steps talking to a young woman wearing a scarf,a young man is flirting and trying to get a girls number,0
a man jumps off of a small stone bridge while three children and a woman watch him,a man with a bungee cord attached to his feet is jumping off a bridge,0
closeup perspective of a bicycle wheel being ridden by someone,they looked at someone riding a bicycle wheel from a mile away,1
two young men with shirts are riding on the back of a boat with an orange deck,there is no water so no boating,1
the man in the gray shirt is blocking the second person in the black shirt from view while looking into the washer,the man in the blue shirt is blocking the second person in the black shirt from view while looking into the center of the earth,1
one little boy sitting in a forklift in a construction area during something very dangerous,a boy sitting in a bulldozer at a construction area,1
two woman with headdress talking in the foreground with two men in a different kind of headdress in the background,people in headdress speak with the opposite gender,1
a young girl dressed in nice springtime clothes is strolling on a lawn by a manmade creek and pond,the girl is wearing trash,1
the skateboarder is about to jump from a wooden bench,the skateboarder is trying to jump from a bench to a table and then off again,0
a man wearing glasses and a blazer stands in front of a billboard sign,a man advertising his company,0
a street performer being watched by people passing through,people are walking by not paying attention to the street performer,1
a man lifts up a woman in dance as their pose for a picture that is being taken,a man lifts a woman in dance class,0
two women relaxing while two men have a conversation on a rock,a group of neo nazis playing sudoku,1
a brown dog is standing in a river with its head turned looking behind,a brown dog stands in a river with his head turned,0
peoople stand outside a building near a street,the people are laying down in the grass,1
girls in matching outfits one holding inflatable toy outside of odeon building,girls are sleeping,1
a girl in a magenta shirt uses her cellphone while sitting near to two other people,the girl is wearing green shirt,1
a mother in a green shirt spending time with her young toddler in pink shorts,the people are sleeping,1
five people are frolicking on a beach near the water,five people are about to build a sand castle,0
a curlyhaired boy jumps up on a bed,the boy is asleep in bed,1
two people on bicycles sit at a corner crosswalk in front of a red brick building while another bicyclist rides by behind them,three people are on bicycles,0
a small girl with brown hair and a big smile is jumping rope,the girl smiled after playing jump rope for the first time,0
a woman is juggling three oranges outside,a woman puts oranges in a bowl on the counter,1
two boys in black swimming trunks are holding another boy by his arms and legs on a beach,four boys swim in the ocean having a race,1
a boy wearing a blue shirt is outdoors and is closely examining a found object with yellow tentacles pointing upwards,a girl sleeps in her bed peacefully,1
two young boys sitting in water and digging in the sand,two young boys are playing a game,0
two young men jumping over two big wood logs,there are two men sitting in a coffee shop,1
a man jumps up and down in a puddle in a parking lot,man was running in the park,1
two men working on a yellow volkswagen beetle,the lady was driving the car,1
a little girl reaches over to brush a goat,a child brushes her familys pet goat,0
a woman gestures at a party,a woman at a party,0
a man wearing a red hat has a potato chip in his mouth,a man in the cowboy hat has a shotgun in his mouth,1
a boy is jumping off the diving board into a pool,the boy swims in the lake,1
a woman with black sunglasses is posing for a photo on top of a large rock outdoors,a woman without glasses is inside reading,1
a ruddy infant lies on a patterned sheet with his eyes closed his mouth open and his arm extended,dog chases cat,1
a dog and sand blowing in the wind,a pet blowing in the wind,0
an older man and woman exercise on treadmills,a couple running,0
an older gentleman wearing a tshirt and shorts is flipping burgers on a large stainless steel gas grill,an old man is cooking burgers,0
a bowler following through after releasing the ball,there is a person bowling,0
a large formally dressed family poses for a photo in front of a large wooden door,a small family is eating a meal,1
one lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background,a man is outdoors,0
a patrol officer wearing a blue helmet is riding a white scooter,a petrol officer was doing his duty with a scooter,0
a young boy in white paddling a small boat with his hands,the boy is moving the boat,0
three males and two females jump up for a creative pose for the camera person,acrobats attempt to jump an innocent bystander,1
a man in a suit is giving the thumbs up sign,the man is not wearing a suit,1
a person in a helmet on a motorcycle,a human in a helmet,0
a group of people are enjoying their day in a pond,there are people in a pond,0
a group of horses and riders are playing polo on the grass,a group of horses and riders are outdoors,0
a lady in black pants white tshirt with red writing across breast doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere,a lady relaxes on top of a concrete sphere with an 18th century building surrounding the sphere,1
five men at differing heights on scaffolding next to a building,some women are on a couch watching tv,1
at night two men in glasses crouch near some plants,two men are spying on someone,0
two small puppies run along the edge of a stone wall nearby a heavily foliaged area,the two puppies are running towards the house,1
a brown and white greyhound wearing a red number five is caught in midair racing,a dog is running,0
kids are dancing in front of a building with white tshirts and jeans,children a sitting in front of a building on the steps and eating popsicles,1
a girl dressed in a red uniform is hitting a softball with a bat while a catcher and home plate umpire look on,the uniform is red and for sports,0
helping boy down the slide,a boy is being helped down a slide,0
two brown dogs playing around with each other in a house,two puppies play,0
an older man with glasses raises his eyebrows in surprise,the man cannot see well,0
two boys in black swimming trunks are holding another boy by his arms and legs on a beach,three boys are at the beach,0
men and women are playing various instruments on stage,they are performing a capella,1
an indian woman holds a young child while wearing a cultural clothing,there is a women watching a child,1
two people sit on the end of a dock in the middle of still water,two men sit at the end of the dock near the water,0
a young boy eating a chocolate ice cream cone at a blue table,a boy eating a vanilla chocolate ice cream cone at a blue table,0
a rugby player catching the ball whole the other team is on the defense,two teams are playing volleyball,1
young child wearing a green hat blowing up an orange balloon,a child is at a party,0
a man films a group of girls in the outdoors,a man talking to a group of people,1
a store is open at nighttime,a store is open for a special event,0
a woman cooks a variety of meets on a grill while others stand in the background,the woman is mixing punch in the kitchen,1
a female cleans the area in front of a door by sweeping,a woman mops the floor,1
a boy sitting in a car making a surprised face,a boy is waiting for his parents to come back from the store,0
womens volleyball at the olympics is very intense,the womens olympic volleyball game is over,1
asian man in orange suit and with glasses examining a young girl,an asian man is looking at a young girl,0
a guitarist leads a congregation in worship,a man skips church,1
a group of people are cheering for a live music performance,a group of people are enjoying a concert,0
man wearing black is held down by the man wearing red white and blue,a man is touching another person,0
two men are sitting on the ground and going through their backpacks,two men are searching their backpacks,0
a boy in african clothing runs across a concrete wall,two birds fly around,1
a man wrapped in a cloth with shorts and sandals is walking up a stairwell,there is a person who is heading somewhere,0
a man walks along a wooden beam suspended next to a white wall,man walks along high wire,1
a group of people standing in front of a graffitied wall,a person is skating across the park,1
a young woman dressed in a reflective skirt is crossing a city street,nobody has a skirt,1
three people watch a woman dressed in all black act,nobody is watching,1
a man in a gray shirt doing laundry in his laundry room,the man is at the doctors office,1
three people walking past the odeon,a group of three men walk by the odeon,0
a boy in a black tank top is hammering a nail into a piece of wood,the boy is playing with a ball,1
a little boy wearing a green and black tshirt with a character on it and a the word gidday on the front holding something in both his hands looking towards the sky with a baseball cap on his head,the boy is holding a baseball,0
a man wearing sunglasses and a plaid shirt playing a guitar,a man playing an electric guitar,0
a small child has tightly closed eyes,the man fell asleep on the bus,1
there is a pancake pan cooking a pancake and a man is rolling it over on its opposite side with a spatula,this waffle will be delicious,1
an old woman gestures at the table of vegetables,an old woman is cooking with her granddaughter,0
a man crosscountry skis on a snowy path,a man is crosscountry skiing in alaska,0
woman talking outside on cellphone,the woman is reading a book,1
people wearing very colorful outfits have fun on the sidewalk,people are cooking indoors,1
a person walks down the brick railing near a set of steps,the person asleep on the couch,1
a tan woman with black hair sitting beside a blue bucket of flowers and a box while holding some pink flowers,a blonde hair pale woman laying in a bed of flowers,1
two white males standing on a scaffold,the men are sitting,1
a mountain climber scales a steep rock face,a climber ascends k2,0
a teal blue house on the corner of a street with a man sitting out front,the house is teal blue,0
a woman is holding some tissue and appears to be wet from the head she is being consoled by a male friend wearing a blue shirt,the woman has just found out her father has passed away and is nearly inconsolable,0
three people sing into a microphone,a trio of people are singing into a microphone in the snow,1
a lady and children looking out at a harbor,some people going to see a harbor,0
a man and a woman in a brown room posing for the camera,a rocket launching,1
a motorcyclist rides down a ramp held up by colorful barrels,a car catches fire,1
two men converse near a wall with graffiti on it,two men sit down for coffee,1
a man dressed up as a sailor holding tickets and posing on the sidewalk,a man is holding tickets on the sidewalk,0
a man with a beard is sitting on red painted steps,a man is standing under the stairs,1
a boy with a striped shirt reads a book in the grass,a boy is reading,0
a guy riding an atv down a dirty a road,a guy is riding outside on an atv,0
