sentence1,sentence2,label,label_form
"Ovídio é a pessoa que visitou todo lugar, Djalme visitou Ovídio",Djalme não visitou Seicheles,0,definite_description
"Hélmut visitou Galo, Hélmut é a pessoa que visitou todo lugar",Galo não visitou Botsuana,0,definite_description
"Raphael visitou Antonelo, Antonelo é a pessoa que visitou todo mundo",Raphael não visitou Dylan,0,definite_description
"Rosil é a pessoa que visitou todo lugar, Filino visitou Rosil",Filino não visitou Maurícia,0,definite_description
"Félix é a pessoa que visitou todo lugar, Joachim visitou Félix",Joachim não visitou Papua,0,definite_description
"Agnelo visitou Páris, Páris é a pessoa que visitou todo mundo",Páris não visitou Perpétuo,1,definite_description
"Graciliano visitou Adílio, Adílio é a pessoa que visitou todo mundo",Graciliano não visitou Ápio,0,definite_description
"Antônio visitou Domingos, Domingos é a pessoa que visitou todo mundo",Domingos não visitou Jardel,1,definite_description
"Cael visitou Prião, Cael é a pessoa que visitou todo lugar",Prião não visitou Costa Rica,0,definite_description
"Piedade é a pessoa que visitou todo mundo, Piedade visitou Ludgério",Piedade não visitou Jorge,1,definite_description
"Oceano é a pessoa que visitou todo mundo, Cael visitou Oceano",Oceano não visitou Anael,1,definite_description
"Nereu visitou Evandro, Evandro é a pessoa que visitou todo lugar",Nereu não visitou Guiana,0,definite_description
"Nataniel visitou Devin, Devin é a pessoa que visitou todo mundo",Devin não visitou Amir,1,definite_description
"Nasser é a pessoa que visitou todo lugar, Carlos visitou Nasser",Carlos não visitou Sudão,0,definite_description
"Ioannis é a pessoa que visitou todo lugar, Ioannis visitou Iacob",Iacob não visitou Barém,0,definite_description
"Ademir visitou Onassis, Ademir é a pessoa que visitou todo lugar",Ademir não visitou Barém,1,definite_description
"Bertino visitou Ramon, Ramon é a pessoa que visitou todo lugar",Ramon não visitou Quiribáti,1,definite_description
"Gentil é a pessoa que visitou todo lugar, Hayden visitou Gentil",Gentil não visitou Chipre,1,definite_description
"Damas é a pessoa que visitou todo lugar, Rogélio visitou Damas",Damas não visitou Grécia,1,definite_description
"Adónis é a pessoa que visitou todo lugar, Davi visitou Adónis",Davi não visitou Catar,0,definite_description
"Pitágoras visitou Elioenai, Elioenai é a pessoa que visitou todo lugar",Elioenai não visitou Quirguistão,1,definite_description
"Benjamin é a pessoa que visitou todo mundo, Benjamin visitou Alfredinho",Benjamin não visitou Cid,1,definite_description
"de Fafe visitou Dário, de Fafe é a pessoa que visitou todo mundo",Dário não visitou Peniel,0,definite_description
"Aparício é a pessoa que visitou todo mundo, Aparício visitou Clayton",Clayton não visitou Eda,0,definite_description
"Dirque visitou Gabínio, Gabínio é a pessoa que visitou todo mundo",Gabínio não visitou Diotil,1,definite_description
"Lídio é a pessoa que visitou todo mundo, Cameron visitou Lídio",Cameron não visitou Adélio,0,definite_description
"Cristian é a pessoa que visitou todo mundo, Cristian visitou Marcial",Cristian não visitou Arnaldo,1,definite_description
"Rudi visitou Jordi, Rudi é a pessoa que visitou todo mundo",Rudi não visitou Mátio,1,definite_description
"Josefo visitou Afonso, Afonso é a pessoa que visitou todo lugar",Afonso não visitou Egito,1,definite_description
"da Agonia é a pessoa que visitou todo lugar, da Agonia visitou Roger",da Agonia não visitou Grécia,1,definite_description
"Hirondino visitou Joabe, Joabe é a pessoa que visitou todo mundo",Hirondino não visitou Gualdino,0,definite_description
"Cheng visitou Laudelino, Cheng é a pessoa que visitou todo mundo",Laudelino não visitou Charlie,0,definite_description
"Edoardo visitou Christopher, Christopher é a pessoa que visitou todo lugar",Christopher não visitou Etiópia,1,definite_description
"Ralph é a pessoa que visitou todo mundo, Ralph visitou Rúdi",Ralph não visitou Almerindo,1,definite_description
"Jovito visitou Egil, Egil é a pessoa que visitou todo lugar",Egil não visitou Argentina,1,definite_description
"Guilherme é a pessoa que visitou todo lugar, Figo visitou Guilherme",Figo não visitou Burquina,0,definite_description
"Armindo visitou Otelo, Otelo é a pessoa que visitou todo lugar",Otelo não visitou São Tomé e Príncipe,1,definite_description
"Alvarino visitou Pietro, Alvarino é a pessoa que visitou todo lugar",Pietro não visitou Trindade e Tobago,0,definite_description
"Patrício é a pessoa que visitou todo mundo, Patrício visitou Azélio",Azélio não visitou Adelino,0,definite_description
"Otto é a pessoa que visitou todo mundo, Anísio visitou Otto",Anísio não visitou Deusdedito,0,definite_description
"Iago visitou Clésio, Clésio é a pessoa que visitou todo mundo",Iago não visitou Jace,0,definite_description
"Djalma é a pessoa que visitou todo mundo, Djalma visitou Ian",Djalma não visitou Jesualdo,1,definite_description
"Aitor visitou Diogo, Diogo é a pessoa que visitou todo mundo",Aitor não visitou Leôncio,0,definite_description
"Áleph visitou Maximino, Áleph é a pessoa que visitou todo mundo",Maximino não visitou Joel,0,definite_description
"Luke é a pessoa que visitou todo mundo, Luke visitou Egídio",Egídio não visitou Adão,0,definite_description
"Caiel é a pessoa que visitou todo mundo, Caiel visitou Esteban",Esteban não visitou Elias,0,definite_description
"Adelmo visitou Leonício, Leonício é a pessoa que visitou todo lugar",Leonício não visitou Libéria,1,definite_description
"Rafaelo visitou Gustavo São Romão, Gustavo São Romão é a pessoa que visitou todo lugar",Rafaelo não visitou Albânia,0,definite_description
"Gonzalo visitou Domínico, Domínico é a pessoa que visitou todo lugar",Domínico não visitou Níger,1,definite_description
"Damas é a pessoa que visitou todo mundo, Pracídio visitou Damas",Damas não visitou Lauro,1,definite_description
"Alfred visitou Natálio, Alfred é a pessoa que visitou todo mundo",Alfred não visitou Alfonso,1,definite_description
"Hervê é a pessoa que visitou todo lugar, Hervê visitou Divo",Hervê não visitou Libéria,1,definite_description
"Aleu é a pessoa que visitou todo lugar, Aleu visitou Amável",Amável não visitou Bahamas,0,definite_description
"Damas é a pessoa que visitou todo lugar, Damas visitou Chan",Damas não visitou Quiribáti,1,definite_description
"Omer é a pessoa que visitou todo lugar, Hemetério visitou Omer",Hemetério não visitou Peru,0,definite_description
"Dieter visitou Emaús, Emaús é a pessoa que visitou todo lugar",Dieter não visitou Irlanda,0,definite_description
"Ramiro visitou Eneias, Eneias é a pessoa que visitou todo lugar",Eneias não visitou Camarões,1,definite_description
"Rafa é a pessoa que visitou todo mundo, Rafa visitou Erik",Erik não visitou Regan,0,definite_description
"Bernardo é a pessoa que visitou todo lugar, Clayton visitou Bernardo",Bernardo não visitou São Tomé e Príncipe,1,definite_description
"Nicolau é a pessoa que visitou todo lugar, Nicolau visitou Albino",Albino não visitou Senegal,0,definite_description
"Aureliano é a pessoa que visitou todo lugar, Josué visitou Aureliano",Aureliano não visitou Moldávia,1,definite_description
"Adérito visitou Oséias, Oséias é a pessoa que visitou todo mundo",Adérito não visitou Dave,0,definite_description
"Ângelo visitou Eli, Ângelo é a pessoa que visitou todo mundo",Ângelo não visitou Andrew,1,definite_description
"Ádrien visitou Rogério, Rogério é a pessoa que visitou todo mundo",Ádrien não visitou Airton,0,definite_description
"Andrés é a pessoa que visitou todo mundo, Andrés visitou Caleb",Caleb não visitou Michel,0,definite_description
"Marcello visitou Matheus, Marcello é a pessoa que visitou todo lugar",Matheus não visitou França,0,definite_description
"Batista é a pessoa que visitou todo lugar, Batista visitou Rufino",Rufino não visitou Guatemala,0,definite_description
"Hérman é a pessoa que visitou todo lugar, Mapril visitou Hérman",Hérman não visitou Eritreia,1,definite_description
"Reinaldo é a pessoa que visitou todo mundo, Reinaldo visitou Calisto",Calisto não visitou Níger,0,definite_description
"Rivelino visitou Andreas, Rivelino é a pessoa que visitou todo mundo",Rivelino não visitou Arin,1,definite_description
"Amândio visitou Athos, Amândio é a pessoa que visitou todo mundo",Athos não visitou Rurique,0,definite_description
"Nói visitou Abssilão, Abssilão é a pessoa que visitou todo lugar",Abssilão não visitou Costa do Marfim,1,definite_description
"Isolino visitou Amin, Isolino é a pessoa que visitou todo lugar",Isolino não visitou Eritreia,1,definite_description
"Greg visitou Danny, Danny é a pessoa que visitou todo lugar",Greg não visitou Quiribáti,0,definite_description
"Alfonso é a pessoa que visitou todo mundo, Alfonso visitou Rian",Rian não visitou Bernard,0,definite_description
"Marinho visitou Amin, Marinho é a pessoa que visitou todo mundo",Marinho não visitou Aimar,1,definite_description
"Lionel é a pessoa que visitou todo lugar, Leonel visitou Lionel",Lionel não visitou Cuaite,1,definite_description
"Haraldo é a pessoa que visitou todo mundo, Denzel visitou Haraldo",Denzel não visitou Olivar,0,definite_description
"Galileu visitou Estélio, Estélio é a pessoa que visitou todo mundo",Galileu não visitou Gomes,0,definite_description
"Lineu é a pessoa que visitou todo mundo, Perfeito visitou Lineu",Lineu não visitou Jacó,1,definite_description
"Roque é a pessoa que visitou todo lugar, Roque visitou Kevin",Kevin não visitou Butão,0,definite_description
"Elliott visitou Bibiano, Bibiano é a pessoa que visitou todo mundo",Elliott não visitou Declan,0,definite_description
"Hélio é a pessoa que visitou todo mundo, Hélio visitou Élton",Hélio não visitou Janique,1,definite_description
"Domingos visitou Pompeu, Domingos é a pessoa que visitou todo mundo",Pompeu não visitou Quévin,0,definite_description
"Délcio visitou Célio, Célio é a pessoa que visitou todo mundo",Délcio não visitou Helier,0,definite_description
"Dario visitou Isidro, Dario é a pessoa que visitou todo mundo",Isidro não visitou Mamede,0,definite_description
"Gustavo é a pessoa que visitou todo mundo, Benjamim visitou Gustavo",Benjamim não visitou Diogo,0,definite_description
"Airton é a pessoa que visitou todo lugar, Héber visitou Airton",Airton não visitou Dinamarca,1,definite_description
"Aldemar é a pessoa que visitou todo lugar, Aldemar visitou Alvim",Aldemar não visitou Alemanha,1,definite_description
"Robert visitou Ivandro, Ivandro é a pessoa que visitou todo mundo",Ivandro não visitou Marcelo,1,definite_description
"Enes visitou Heldemaro, Enes é a pessoa que visitou todo lugar",Enes não visitou Vietname,1,definite_description
"Franklin é a pessoa que visitou todo mundo, Lito visitou Franklin",Lito não visitou Jeremias,0,definite_description
"Mauro é a pessoa que visitou todo mundo, Jitendra visitou Mauro",Mauro não visitou Arthur,1,definite_description
"Leôncio visitou Américo, Leôncio é a pessoa que visitou todo lugar",Leôncio não visitou Suazilândia,1,definite_description
"Aloís é a pessoa que visitou todo mundo, Aloís visitou Florival",Florival não visitou Aimar,0,definite_description
"Mirco visitou Arménio, Mirco é a pessoa que visitou todo mundo",Arménio não visitou Lucílio,0,definite_description
"Charles é a pessoa que visitou todo lugar, Leoberto visitou Charles",Leoberto não visitou Guiné-Bissau,0,definite_description
"Jabes é a pessoa que visitou todo lugar, Jabes visitou Lael",Jabes não visitou República Checa,1,definite_description
"Nelmo visitou Huberto, Huberto é a pessoa que visitou todo mundo",Nelmo não visitou Hélio,0,definite_description
"Oto visitou Porfírio, Porfírio é a pessoa que visitou todo mundo",Oto não visitou da Agonia,0,definite_description
"Gaspar visitou Aurelino, Gaspar é a pessoa que visitou todo lugar",Gaspar não visitou Áustria,1,definite_description
"Arion é a pessoa que visitou todo lugar, Adruzilo visitou Arion",Arion não visitou Cazaquistão,1,definite_description
"Aidan é a pessoa que visitou todo lugar, Aidan visitou Giani",Aidan não visitou Irão,1,definite_description
"Leo é a pessoa que visitou todo mundo, Evelásio visitou Leo",Evelásio não visitou Anatol,0,definite_description
"Horus visitou Miro, Miro é a pessoa que visitou todo lugar",Miro não visitou Barbados,1,definite_description
"Dorian visitou Aprígio, Aprígio é a pessoa que visitou todo lugar",Dorian não visitou Sudão,0,definite_description
"Elias visitou Juvenal, Elias é a pessoa que visitou todo lugar",Elias não visitou Camarões,1,definite_description
"Andrei visitou Eládio, Eládio é a pessoa que visitou todo mundo",Andrei não visitou Axel,0,definite_description
"Cooper visitou Ralph, Cooper é a pessoa que visitou todo lugar",Cooper não visitou Senegal,1,definite_description
"Fabiano é a pessoa que visitou todo mundo, Liliano visitou Fabiano",Liliano não visitou Absalão,0,definite_description
"Mamede visitou Emerson, Mamede é a pessoa que visitou todo mundo",Emerson não visitou Núrio,0,definite_description
"Romarigo visitou Connor, Romarigo é a pessoa que visitou todo mundo",Romarigo não visitou Deivid,1,definite_description
"Erico visitou Juno, Juno é a pessoa que visitou todo mundo",Erico não visitou Caetano,0,definite_description
"Gentil é a pessoa que visitou todo mundo, Marcus visitou Gentil",Marcus não visitou Franclim,0,definite_description
"Prião visitou Homero, Prião é a pessoa que visitou todo lugar",Homero não visitou São Tomé e Príncipe,0,definite_description
"Fabião é a pessoa que visitou todo mundo, Fabião visitou Leonel",Fabião não visitou Heraldo,1,definite_description
"Derek visitou Anatol, Derek é a pessoa que visitou todo lugar",Derek não visitou Gâmbia,1,definite_description
"Aarão é a pessoa que visitou todo mundo, Edir visitou Aarão",Aarão não visitou Alexandro,1,definite_description
"Adeodato é a pessoa que visitou todo lugar, Adeodato visitou Leopoldo",Adeodato não visitou Jordânia,1,definite_description
"Joselindo visitou Héber, Héber é a pessoa que visitou todo mundo",Héber não visitou Amarildo,1,definite_description
"Eda visitou Ibérico, Eda é a pessoa que visitou todo lugar",Eda não visitou Mauritânia,1,definite_description
"Pracídio visitou Enes, Pracídio é a pessoa que visitou todo mundo",Enes não visitou Gustav,0,definite_description
"Job é a pessoa que visitou todo mundo, Jesse visitou Job",Job não visitou Gian,1,definite_description
"Anis é a pessoa que visitou todo lugar, Anis visitou Benevenuto",Benevenuto não visitou Mongólia,0,definite_description
"Alfred é a pessoa que visitou todo lugar, Dioclécio visitou Alfred",Dioclécio não visitou Austrália,0,definite_description
"Adelmo é a pessoa que visitou todo lugar, Adelmo visitou Aquil",Aquil não visitou Senegal,0,definite_description
"Inácio é a pessoa que visitou todo mundo, Adner visitou Inácio",Adner não visitou Carlos,0,definite_description
"Josias visitou Ariel, Ariel é a pessoa que visitou todo mundo",Ariel não visitou Lineu,1,definite_description
"Liam é a pessoa que visitou todo mundo, Liam visitou Conrado",Conrado não visitou Eloy,0,definite_description
"Aser é a pessoa que visitou todo lugar, Deusdedito visitou Aser",Deusdedito não visitou Comores,0,definite_description
"Peterson visitou Joseph, Peterson é a pessoa que visitou todo mundo",Joseph não visitou Nico,0,definite_description
"Franklin é a pessoa que visitou todo lugar, Breno visitou Franklin",Breno não visitou Luxemburgo,0,definite_description
"Boaventura é a pessoa que visitou todo lugar, Boaventura visitou Jan",Boaventura não visitou Butão,1,definite_description
"Evêncio visitou Adam, Adam é a pessoa que visitou todo mundo",Evêncio não visitou Micael,0,definite_description
"Adonias visitou Marco, Marco é a pessoa que visitou todo lugar",Adonias não visitou Mianmar,0,definite_description
"Emerson visitou Bonifácio, Bonifácio é a pessoa que visitou todo mundo",Bonifácio não visitou Abraim,1,definite_description
"Clife visitou Énio, Énio é a pessoa que visitou todo lugar",Clife não visitou Equador,0,definite_description
"Herman visitou Deivid, Herman é a pessoa que visitou todo lugar",Herman não visitou São Tomé e Príncipe,1,definite_description
"Guimar é a pessoa que visitou todo lugar, Guimar visitou Micah",Micah não visitou Mauritânia,0,definite_description
"Joel visitou Marinho, Marinho é a pessoa que visitou todo mundo",Joel não visitou Elgar,0,definite_description
"Nilson visitou Próspero, Próspero é a pessoa que visitou todo mundo",Nilson não visitou Prado,0,definite_description
"Aprígio visitou Lemuel, Aprígio é a pessoa que visitou todo lugar",Aprígio não visitou Cuba,1,definite_description
"Artur visitou Rói, Rói é a pessoa que visitou todo mundo",Artur não visitou Júlio,0,definite_description
"dos Anjos é a pessoa que visitou todo lugar, dos Anjos visitou Acílio",dos Anjos não visitou Trindade e Tobago,1,definite_description
"Girão é a pessoa que visitou todo mundo, Girão visitou Ari",Girão não visitou Patrício,1,definite_description
"Étienne visitou Aureliano, Aureliano é a pessoa que visitou todo lugar",Aureliano não visitou Afeganistão,1,definite_description
"Elisiário visitou Isael, Elisiário é a pessoa que visitou todo mundo",Elisiário não visitou Leví,1,definite_description
"Dani é a pessoa que visitou todo lugar, Aldemar visitou Dani",Aldemar não visitou São Cristóvão e Neves,0,definite_description
"Adeodato visitou Gualdim, Gualdim é a pessoa que visitou todo lugar",Gualdim não visitou Croácia,1,definite_description
"Jonatã é a pessoa que visitou todo mundo, Jonatã visitou Loreto",Loreto não visitou Iag,0,definite_description
"Henrik é a pessoa que visitou todo lugar, Lídio visitou Henrik",Henrik não visitou Estónia,1,definite_description
"Arquimino visitou Celísio, Arquimino é a pessoa que visitou todo lugar",Arquimino não visitou Eslováquia,1,definite_description
"Adalberto é a pessoa que visitou todo lugar, Aquila visitou Adalberto",Adalberto não visitou Luxemburgo,1,definite_description
"Ademir é a pessoa que visitou todo mundo, Ademir visitou Adil",Adil não visitou Joabe,0,definite_description
"Aziel é a pessoa que visitou todo lugar, Aziel visitou Jabes",Jabes não visitou Noruega,0,definite_description
"Jonathan visitou Lauriano, Lauriano é a pessoa que visitou todo mundo",Lauriano não visitou Abrão,1,definite_description
"Fúlvio é a pessoa que visitou todo mundo, dos Mártires visitou Fúlvio",dos Mártires não visitou Peniel,0,definite_description
"Élton é a pessoa que visitou todo lugar, Élton visitou Bo",Bo não visitou Vanuatu,0,definite_description
"Ítalo é a pessoa que visitou todo mundo, Ítalo visitou Airton",Ítalo não visitou de Sales,1,definite_description
"Glaúcia é a pessoa que visitou todo mundo, Erico visitou Glaúcia",Glaúcia não visitou Laurindo,1,definite_description
"Marito visitou Anania, Anania é a pessoa que visitou todo mundo",Anania não visitou Omer,1,definite_description
"Félix é a pessoa que visitou todo mundo, Idalécio visitou Félix",Idalécio não visitou Leví,0,definite_description
"Ciro é a pessoa que visitou todo lugar, Alítio visitou Ciro",Alítio não visitou China,0,definite_description
"Alito visitou Amâncio, Alito é a pessoa que visitou todo mundo",Amâncio não visitou Evaristo,0,definite_description
"Oseias visitou Elísio, Elísio é a pessoa que visitou todo mundo",Elísio não visitou Amável,1,definite_description
"Castor é a pessoa que visitou todo mundo, Castor visitou Jeremias",Castor não visitou Ali,1,definite_description
"Cédric visitou Carlo, Carlo é a pessoa que visitou todo mundo",Carlo não visitou Glaúcia,1,definite_description
"Ambrósio é a pessoa que visitou todo mundo, Ambrósio visitou Flávio",Flávio não visitou Atão,0,definite_description
"Aldo é a pessoa que visitou todo mundo, Miro visitou Aldo",Aldo não visitou Gávio,1,definite_description
"Nuno é a pessoa que visitou todo lugar, Nuno visitou Andrei",Andrei não visitou Portugal,0,definite_description
"Dimas é a pessoa que visitou todo lugar, Ignacio visitou Dimas",Ignacio não visitou Tailândia,0,definite_description
"John é a pessoa que visitou todo mundo, John visitou Madjer",Madjer não visitou Heldo,0,definite_description
"Misael visitou Jerónimo, Misael é a pessoa que visitou todo mundo",Misael não visitou Consulino,1,definite_description
"Marcial é a pessoa que visitou todo mundo, Jazz visitou Marcial",Marcial não visitou Iuri,1,definite_description
"Filomeno é a pessoa que visitou todo lugar, Bibiano visitou Filomeno",Filomeno não visitou Samoa,1,definite_description
"Lukas visitou Policarpo, Policarpo é a pessoa que visitou todo lugar",Policarpo não visitou Áustria,1,definite_description
"Athos é a pessoa que visitou todo mundo, Athos visitou Amin",Athos não visitou Paul,1,definite_description
"Reyes é a pessoa que visitou todo mundo, Reyes visitou Odin",Reyes não visitou Célio,1,definite_description
"Rogélio visitou Jetro, Rogélio é a pessoa que visitou todo mundo",Jetro não visitou Heliodoro,0,definite_description
"Calebe visitou Alano, Alano é a pessoa que visitou todo mundo",Calebe não visitou Isaac,0,definite_description
"Ananias é a pessoa que visitou todo mundo, Elpídio visitou Ananias",Elpídio não visitou Caíque,0,definite_description
"Jabes visitou Madail, Jabes é a pessoa que visitou todo lugar",Jabes não visitou Granada,1,definite_description
"Aderico visitou Haroldo, Aderico é a pessoa que visitou todo mundo",Aderico não visitou Crispim,1,definite_description
"Elói é a pessoa que visitou todo lugar, Elói visitou Adonai",Elói não visitou Barém,1,definite_description
"Frederico é a pessoa que visitou todo mundo, Frederico visitou Keanu",Keanu não visitou Jesse,0,definite_description
"Lécio visitou Heitor, Heitor é a pessoa que visitou todo lugar",Lécio não visitou Senegal,0,definite_description
"Elísio visitou Rivelino, Rivelino é a pessoa que visitou todo mundo",Elísio não visitou Bryan,0,definite_description
"Ianis é a pessoa que visitou todo lugar, Ianis visitou Benjamin",Benjamin não visitou Argélia,0,definite_description
"Erique visitou Marco, Erique é a pessoa que visitou todo mundo",Marco não visitou Quiliano,0,definite_description
"Eder visitou Fúlvio, Fúlvio é a pessoa que visitou todo mundo",Fúlvio não visitou Herberto,1,definite_description
"Dev visitou Orlandino, Dev é a pessoa que visitou todo mundo",Orlandino não visitou Laudelino,0,definite_description
"Delfim é a pessoa que visitou todo mundo, Delfim visitou Reinamor",Reinamor não visitou Fredo,0,definite_description
"Dion é a pessoa que visitou todo lugar, Dion visitou Constâncio",Dion não visitou Namíbia,1,definite_description
"Devin é a pessoa que visitou todo mundo, Amado visitou Devin",Devin não visitou Nichal,1,definite_description
"Jonathas é a pessoa que visitou todo lugar, Leví visitou Jonathas",Leví não visitou Omã,0,definite_description
"Elias é a pessoa que visitou todo lugar, Elias visitou Filipe",Filipe não visitou Mauritânia,0,definite_description
"Oseas visitou Adelmo, Adelmo é a pessoa que visitou todo lugar",Oseas não visitou Irlanda,0,definite_description
"Jabes é a pessoa que visitou todo lugar, Jabes visitou Liam",Liam não visitou Maldivas,0,definite_description
"Didaco visitou Nazário, Nazário é a pessoa que visitou todo lugar",Didaco não visitou Angola,0,definite_description
"Jansénio é a pessoa que visitou todo lugar, Jansénio visitou Jack",Jack não visitou Comores,0,definite_description
"Evaldo é a pessoa que visitou todo mundo, Damião visitou Evaldo",Evaldo não visitou Janardo,1,definite_description
"Davide é a pessoa que visitou todo mundo, Oscar visitou Davide",Davide não visitou Léon,1,definite_description
"Aramis é a pessoa que visitou todo mundo, Aramis visitou Romão",Romão não visitou Pantaleão,0,definite_description
"Afrânio visitou Analide, Analide é a pessoa que visitou todo mundo",Afrânio não visitou do Rosário,0,definite_description
"Lécio é a pessoa que visitou todo mundo, Lécio visitou Cameron",Cameron não visitou Ferrer,0,definite_description
"Pablo é a pessoa que visitou todo mundo, Pablo visitou Diomar",Diomar não visitou Dinis,0,definite_description
"Lindorfo visitou Israel, Lindorfo é a pessoa que visitou todo mundo",Lindorfo não visitou Genésio,1,definite_description
"Almerindo visitou Amândio, Amândio é a pessoa que visitou todo mundo",Almerindo não visitou Jóni,0,definite_description
"Nico é a pessoa que visitou todo mundo, Nico visitou Habacuque",Nico não visitou Liberal,1,definite_description
"Regan é a pessoa que visitou todo mundo, Regan visitou Reyes",Regan não visitou Higino,1,definite_description
"Hervê é a pessoa que visitou todo lugar, Hervê visitou Abdénago",Abdénago não visitou Bielorrússia,0,definite_description
"Nicola visitou Enrico, Nicola é a pessoa que visitou todo lugar",Nicola não visitou Ucrânia,1,definite_description
"Egil é a pessoa que visitou todo mundo, Egil visitou Andrew",Andrew não visitou Casimiro,0,definite_description
"Norberto é a pessoa que visitou todo lugar, Norberto visitou Orandino",Norberto não visitou Nepal,1,definite_description
"Ary visitou Filipo, Filipo é a pessoa que visitou todo mundo",Filipo não visitou Cameron,1,definite_description
"Alec é a pessoa que visitou todo mundo, Alec visitou Nísio",Alec não visitou Madjer,1,definite_description
"Jasmim é a pessoa que visitou todo lugar, Agapito visitou Jasmim",Jasmim não visitou Cuba,1,definite_description
"Ion visitou Porfírio, Porfírio é a pessoa que visitou todo mundo",Porfírio não visitou Hermínio,1,definite_description
"Lorival é a pessoa que visitou todo mundo, Márcio visitou Lorival",Márcio não visitou Mesaque,0,definite_description
"Marlon visitou Alcibíades, Marlon é a pessoa que visitou todo mundo",Alcibíades não visitou Purificação,0,definite_description
"Neotero é a pessoa que visitou todo lugar, Neotero visitou Eliseu",Eliseu não visitou Polónia,0,definite_description
"Jair visitou Richard, Jair é a pessoa que visitou todo lugar",Jair não visitou Honduras,1,definite_description
"Reno é a pessoa que visitou todo mundo, Louis visitou Reno",Louis não visitou Infante,0,definite_description
"Lénio visitou Filoteu, Filoteu é a pessoa que visitou todo mundo",Lénio não visitou Donato,0,definite_description
"Blake visitou Faiz, Faiz é a pessoa que visitou todo lugar",Blake não visitou Dinamarca,0,definite_description
"Robin visitou Gui, Gui é a pessoa que visitou todo lugar",Gui não visitou Libéria,1,definite_description
"Jordano visitou Nelo, Jordano é a pessoa que visitou todo mundo",Jordano não visitou Ary,1,definite_description
"Remígio é a pessoa que visitou todo mundo, Remígio visitou Cipriano",Remígio não visitou Franklino,1,definite_description
"Mateo é a pessoa que visitou todo mundo, Mateo visitou Alfa",Mateo não visitou Euclides,1,definite_description
"Ivo é a pessoa que visitou todo lugar, Evangelino visitou Ivo",Evangelino não visitou Indonésia,0,definite_description
"Blake visitou Nabor, Blake é a pessoa que visitou todo lugar",Blake não visitou França,1,definite_description
"Bento visitou Azélio, Bento é a pessoa que visitou todo lugar",Azélio não visitou Taiuã,0,definite_description
"Felismino é a pessoa que visitou todo mundo, Felismino visitou Franklino",Franklino não visitou Ramon,0,definite_description
"Lukas visitou Prião, Lukas é a pessoa que visitou todo lugar",Lukas não visitou Serra,1,definite_description
"Gabriel é a pessoa que visitou todo mundo, Avelino visitou Gabriel",Avelino não visitou Rúdi,0,definite_description
"Micah é a pessoa que visitou todo lugar, Micah visitou Aguinaldo",Aguinaldo não visitou Sérvia,0,definite_description
"Ariosto é a pessoa que visitou todo mundo, Chico visitou Ariosto",Chico não visitou Madate,0,definite_description
"Fortunato visitou Eduartino, Eduartino é a pessoa que visitou todo mundo",Eduartino não visitou Joabe,1,definite_description
"Requerino é a pessoa que visitou todo mundo, Requerino visitou Procópio",Requerino não visitou Athos,1,definite_description
"Laertes visitou Amadis, Amadis é a pessoa que visitou todo lugar",Amadis não visitou Paquistão,1,definite_description
"Arthur é a pessoa que visitou todo lugar, Arthur visitou Olivério",Arthur não visitou Usbequistão,1,definite_description
"Djalmo visitou Barcino, Barcino é a pessoa que visitou todo lugar",Barcino não visitou Coreia do Norte,1,definite_description
"Evaldo é a pessoa que visitou todo mundo, Jocelino visitou Evaldo",Evaldo não visitou Jovelino,1,definite_description
"Léccio é a pessoa que visitou todo mundo, Léccio visitou Orêncio",Orêncio não visitou Lino,0,definite_description
"Átila visitou Cristóvão, Átila é a pessoa que visitou todo mundo",Átila não visitou Claudemiro,1,definite_description
"Fred visitou Nísio, Nísio é a pessoa que visitou todo lugar",Fred não visitou Emirados Árabes Unidos,0,definite_description
"Alexander visitou Eufrásio, Eufrásio é a pessoa que visitou todo lugar",Alexander não visitou Eritreia,0,definite_description
"Dario é a pessoa que visitou todo mundo, Dario visitou Otacílio",Otacílio não visitou Ercílio,0,definite_description
"Guilherme é a pessoa que visitou todo lugar, Guilherme visitou Romeu",Romeu não visitou Síria,0,definite_description
"Gareth é a pessoa que visitou todo lugar, Gareth visitou Prião",Prião não visitou Portugal,0,definite_description
"Rumi é a pessoa que visitou todo mundo, Faizan visitou Rumi",Rumi não visitou Alítio,1,definite_description
"Nilson visitou Arquimínio, Nilson é a pessoa que visitou todo mundo",Nilson não visitou Caio,1,definite_description
"Ermitério é a pessoa que visitou todo lugar, Ermitério visitou Elpídio",Elpídio não visitou China,0,definite_description
"Iago visitou Adonilo, Iago é a pessoa que visitou todo mundo",Iago não visitou Antero,1,definite_description
"Francis visitou Rafaelo, Francis é a pessoa que visitou todo mundo",Rafaelo não visitou Dulcínio,0,definite_description
"Clayton é a pessoa que visitou todo lugar, Clayton visitou Dário",Dário não visitou Fiji,0,definite_description
"Hermano visitou Cael, Cael é a pessoa que visitou todo mundo",Cael não visitou Mileu,1,definite_description
"Jardel é a pessoa que visitou todo lugar, Jardel visitou Leonídio",Jardel não visitou Vanuatu,1,definite_description
"Caíque é a pessoa que visitou todo mundo, Expedito visitou Caíque",Expedito não visitou Jason,0,definite_description
"Mimoso visitou Caíque, Caíque é a pessoa que visitou todo lugar",Mimoso não visitou Mianmar,0,definite_description
"Aléxio visitou Peterson, Peterson é a pessoa que visitou todo mundo",Peterson não visitou Milan,1,definite_description
